"plec","waga","wiek","wojewodztwo","podregion66","godzin_internetu","rok","woj_id"
"kobieta",0.521049264575851,"35-44 lata","Zachodniopomorskie","SZCZECIŃSKI",2,"2009","7"
"mężczyzna",1.49081895380917,"35-44 lata","Zachodniopomorskie","SZCZECIŃSKI",5,"2009","7"
"kobieta",1.2245854533688,"35-44 lata","Zachodniopomorskie","SZCZECIŃSKI",5,"2009","7"
"mężczyzna",1.03670680447372,"45-59 lat","Zachodniopomorskie","SZCZECIŃSKI",6,"2009","7"
"kobieta",0.948516330121139,"45-59 lat","Zachodniopomorskie","SZCZECIŃSKI",2,"2009","7"
"kobieta",2.08667753583512,"45-59 lat","Zachodniopomorskie","SZCZECIŃSKI",7,"2009","7"
"kobieta",2.5763930689332,"do 24 lat","Zachodniopomorskie","SZCZECIŃSKI",15,"2009","7"
"kobieta",0.5348056033236,"45-59 lat","Zachodniopomorskie","SZCZECIŃSKI",1,"2009","7"
"mężczyzna",0.655260374907949,"45-59 lat","Zachodniopomorskie","SZCZECIŃSKI",10,"2009","7"
"kobieta",0.129529343147472,"25-34 lata","Zachodniopomorskie","SZCZECIŃSKI",2,"2009","7"
"kobieta",0.321012847681128,"25-34 lata","Zachodniopomorskie","SZCZECIŃSKI",3,"2009","7"
"mężczyzna",1.06275327451213,"35-44 lata","Zachodniopomorskie","SZCZECIŃSKI",5,"2009","7"
"kobieta",0.872964618639727,"35-44 lata","Zachodniopomorskie","SZCZECIŃSKI",1,"2009","7"
"mężczyzna",0.886724496312524,"35-44 lata","Zachodniopomorskie","SZCZECIŃSKI",40,"2009","7"
"kobieta",0.728371420515411,"35-44 lata","Zachodniopomorskie","SZCZECIŃSKI",7,"2009","7"
"kobieta",0.313171035261687,"60-64 lata","Zachodniopomorskie","SZCZECIŃSKI",14,"2009","7"
"kobieta",0.400922586316411,"do 24 lat","Zachodniopomorskie","SZCZECIŃSKI",25,"2009","7"
"kobieta",0.376233142484875,"25-34 lata","Zachodniopomorskie","SZCZECIŃSKI",4,"2009","7"
"mężczyzna",1.31012603726781,"35-44 lata","Zachodniopomorskie","SZCZECIŃSKI",5,"2009","7"
"kobieta",1.14560540449948,"25-34 lata","Zachodniopomorskie","SZCZECIŃSKI",3,"2009","7"
"mężczyzna",0.891108866391768,"35-44 lata","Zachodniopomorskie","SZCZECIŃSKI",2,"2009","7"
"kobieta",0.731972820497766,"35-44 lata","Zachodniopomorskie","SZCZECIŃSKI",2,"2009","7"
"mężczyzna",1.48951301385893,"25-34 lata","Zachodniopomorskie","SZCZECIŃSKI",12,"2009","7"
"mężczyzna",1.38925997775007,"45-59 lat","Zachodniopomorskie","SZCZECIŃSKI",8,"2009","7"
"mężczyzna",1.10428384562787,"25-34 lata","Zachodniopomorskie","SZCZECIŃSKI",8,"2009","7"
"mężczyzna",1.89497691283726,"35-44 lata","Zachodniopomorskie","SZCZECIŃSKI",8,"2009","7"
"mężczyzna",1.13880573556103,"35-44 lata","Zachodniopomorskie","KOSZALIŃSKI",3,"2009","7"
"kobieta",0.858327828647421,"35-44 lata","Zachodniopomorskie","KOSZALIŃSKI",4,"2009","7"
"mężczyzna",1.04493434306969,"35-44 lata","Zachodniopomorskie","KOSZALIŃSKI",5,"2009","7"
"mężczyzna",2.27784798955704,"do 24 lat","Zachodniopomorskie","KOSZALIŃSKI",28,"2009","7"
"mężczyzna",0.971218864052324,"35-44 lata","Zachodniopomorskie","KOSZALIŃSKI",6,"2009","7"
"kobieta",0.797776611228784,"35-44 lata","Zachodniopomorskie","KOSZALIŃSKI",20,"2009","7"
"mężczyzna",0.574103543233506,"25-34 lata","Zachodniopomorskie","KOSZALIŃSKI",6,"2009","7"
"mężczyzna",0.794620684470038,"do 24 lat","Zachodniopomorskie","KOSZALIŃSKI",21,"2009","7"
"kobieta",0.587591256752861,"do 24 lat","Zachodniopomorskie","KOSZALIŃSKI",21,"2009","7"
"kobieta",0.583371295139115,"45-59 lat","Zachodniopomorskie","KOSZALIŃSKI",10,"2009","7"
"mężczyzna",0.59228038906503,"45-59 lat","Zachodniopomorskie","KOSZALIŃSKI",15,"2009","7"
"kobieta",0.513228855575104,"60-64 lata","Zachodniopomorskie","KOSZALIŃSKI",3,"2009","7"
"mężczyzna",1.43495327148948,"do 24 lat","Zachodniopomorskie","KOSZALIŃSKI",35,"2009","7"
"kobieta",0.878299514010243,"35-44 lata","Zachodniopomorskie","KOSZALIŃSKI",8,"2009","7"
"mężczyzna",0.864287076996084,"35-44 lata","Zachodniopomorskie","KOSZALIŃSKI",5,"2009","7"
"kobieta",0.709940921190169,"35-44 lata","Zachodniopomorskie","KOSZALIŃSKI",7,"2009","7"
"kobieta",0.857694816544196,"do 24 lat","Zachodniopomorskie","KOSZALIŃSKI",16,"2009","7"
"kobieta",0.857694816544196,"do 24 lat","Zachodniopomorskie","KOSZALIŃSKI",14,"2009","7"
"kobieta",0.775563981933365,"45-59 lat","Zachodniopomorskie","KOSZALIŃSKI",12,"2009","7"
"mężczyzna",0.42130756400017,"45-59 lat","Zachodniopomorskie","KOSZALIŃSKI",1,"2009","7"
"kobieta",0.539216368787577,"do 24 lat","Zachodniopomorskie","KOSZALIŃSKI",15,"2009","7"
"mężczyzna",0.785864229793941,"do 24 lat","Zachodniopomorskie","KOSZALIŃSKI",14,"2009","7"
"mężczyzna",0.455011117901234,"45-59 lat","Zachodniopomorskie","KOSZALIŃSKI",4,"2009","7"
"kobieta",0.430060710405862,"35-44 lata","Zachodniopomorskie","KOSZALIŃSKI",2,"2009","7"
"kobieta",0.582352332033533,"do 24 lat","Zachodniopomorskie","KOSZALIŃSKI",2,"2009","7"
"kobieta",0.582352332033533,"do 24 lat","Zachodniopomorskie","KOSZALIŃSKI",13,"2009","7"
"kobieta",0.888328508678319,"25-34 lata","Zachodniopomorskie","KOSZALIŃSKI",1,"2009","7"
"kobieta",0.888328508678319,"25-34 lata","Zachodniopomorskie","KOSZALIŃSKI",4,"2009","7"
"kobieta",0.272024927967099,"25-34 lata","Zachodniopomorskie","KOSZALIŃSKI",10,"2009","7"
"kobieta",0.334036802975664,"do 24 lat","Zachodniopomorskie","KOSZALIŃSKI",5,"2009","7"
"kobieta",0.73563564872477,"do 24 lat","Zachodniopomorskie","KOSZALIŃSKI",25,"2009","7"
"kobieta",3.88774009779439,"do 24 lat","Zachodniopomorskie","KOSZALIŃSKI",5,"2009","7"
"mężczyzna",0.970002722867983,"do 24 lat","Zachodniopomorskie","KOSZALIŃSKI",1,"2009","7"
"kobieta",0.608142533104438,"35-44 lata","Zachodniopomorskie","KOSZALIŃSKI",1,"2009","7"
"mężczyzna",0.717845292644898,"25-34 lata","Zachodniopomorskie","KOSZALIŃSKI",5,"2009","7"
"kobieta",1.17240725017897,"60-64 lata","Zachodniopomorskie","KOSZALIŃSKI",2,"2009","7"
"mężczyzna",0.852436967319085,"45-59 lat","Zachodniopomorskie","KOSZALIŃSKI",2,"2009","7"
"kobieta",0.779921941639488,"35-44 lata","Zachodniopomorskie","KOSZALIŃSKI",1,"2009","7"
"kobieta",0.514335458285965,"45-59 lat","Zachodniopomorskie","KOSZALIŃSKI",1,"2009","7"
"mężczyzna",0.862644302992404,"45-59 lat","Zachodniopomorskie","KOSZALIŃSKI",10,"2009","7"
"kobieta",0.775064107521221,"45-59 lat","Zachodniopomorskie","KOSZALIŃSKI",10,"2009","7"
"mężczyzna",0.675106440089181,"25-34 lata","Zachodniopomorskie","KOSZALIŃSKI",1,"2009","7"
"mężczyzna",0.675106440089181,"25-34 lata","Zachodniopomorskie","KOSZALIŃSKI",12,"2009","7"
"kobieta",0.690967066970604,"do 24 lat","Zachodniopomorskie","KOSZALIŃSKI",7,"2009","7"
"kobieta",0.559629458026546,"45-59 lat","Zachodniopomorskie","KOSZALIŃSKI",1,"2009","7"
"mężczyzna",1.60238381077599,"do 24 lat","Zachodniopomorskie","KOSZALIŃSKI",2,"2009","7"
"kobieta",1.06647385799593,"25-34 lata","Zachodniopomorskie","KOSZALIŃSKI",10,"2009","7"
"mężczyzna",1.18254562844051,"25-34 lata","Zachodniopomorskie","KOSZALIŃSKI",25,"2009","7"
"mężczyzna",2.26802260298637,"45-59 lat","Zachodniopomorskie","KOSZALIŃSKI",2,"2009","7"
"mężczyzna",3.08798567211897,"25-34 lata","Zachodniopomorskie","KOSZALIŃSKI",8,"2009","7"
"kobieta",2.36388080795353,"25-34 lata","Zachodniopomorskie","KOSZALIŃSKI",2,"2009","7"
"kobieta",2.90276039597972,"do 24 lat","Zachodniopomorskie","KOSZALIŃSKI",12,"2009","7"
"mężczyzna",0.977047974885659,"do 24 lat","Zachodniopomorskie","KOSZALIŃSKI",2,"2009","7"
"mężczyzna",0.977047974885659,"do 24 lat","Zachodniopomorskie","KOSZALIŃSKI",10,"2009","7"
"mężczyzna",0.977047974885659,"do 24 lat","Zachodniopomorskie","KOSZALIŃSKI",2,"2009","7"
"kobieta",0.418219829412702,"25-34 lata","Zachodniopomorskie","KOSZALIŃSKI",9,"2009","7"
"mężczyzna",0.546329086039691,"25-34 lata","Zachodniopomorskie","KOSZALIŃSKI",3,"2009","7"
"kobieta",0.418219829412702,"25-34 lata","Zachodniopomorskie","KOSZALIŃSKI",12,"2009","7"
"mężczyzna",0.943413165228181,"25-34 lata","Zachodniopomorskie","STARGARDZKI",3,"2009","7"
"kobieta",0.850813240226361,"25-34 lata","Zachodniopomorskie","STARGARDZKI",3,"2009","7"
"mężczyzna",0.410168003025178,"60-64 lata","Zachodniopomorskie","STARGARDZKI",15,"2009","7"
"kobieta",0.35098853957043,"45-59 lat","Zachodniopomorskie","STARGARDZKI",9,"2009","7"
"kobieta",0.612395434199849,"35-44 lata","Zachodniopomorskie","STARGARDZKI",2,"2009","7"
"kobieta",3.30885067469939,"25-34 lata","Zachodniopomorskie","STARGARDZKI",4,"2009","7"
"kobieta",0.40239514468676,"35-44 lata","Zachodniopomorskie","STARGARDZKI",10,"2009","7"
"mężczyzna",1.18845331756562,"do 24 lat","Zachodniopomorskie","SZCZECIŃSKI",20,"2009","7"
"kobieta",0.71177184443395,"45-59 lat","Zachodniopomorskie","SZCZECIŃSKI",6,"2009","7"
"kobieta",0.878815253631552,"do 24 lat","Zachodniopomorskie","SZCZECIŃSKI",60,"2009","7"
"kobieta",0.721266877763814,"25-34 lata","Zachodniopomorskie","SZCZECIŃSKI",10,"2009","7"
"mężczyzna",0.799767370646899,"25-34 lata","Zachodniopomorskie","SZCZECIŃSKI",8,"2009","7"
"kobieta",1.20216676953791,"45-59 lat","Zachodniopomorskie","SZCZECIŃSKI",4,"2009","7"
"kobieta",1.11776201487454,"35-44 lata","Zachodniopomorskie","KOSZALIŃSKI",2,"2009","7"
"kobieta",1.33187470183172,"45-59 lat","Zachodniopomorskie","KOSZALIŃSKI",10,"2009","7"
"mężczyzna",1.48771832587689,"45-59 lat","Zachodniopomorskie","KOSZALIŃSKI",2,"2009","7"
"kobieta",0.934832559321404,"35-44 lata","Zachodniopomorskie","KOSZALIŃSKI",2,"2009","7"
"mężczyzna",1.13807174085606,"35-44 lata","Zachodniopomorskie","KOSZALIŃSKI",1,"2009","7"
"kobieta",0.772402524459284,"do 24 lat","Zachodniopomorskie","KOSZALIŃSKI",6,"2009","7"
"kobieta",0.772402524459284,"do 24 lat","Zachodniopomorskie","KOSZALIŃSKI",8,"2009","7"
"kobieta",0.248754082642148,"do 24 lat","Zachodniopomorskie","KOSZALIŃSKI",5,"2009","7"
"mężczyzna",0.362538948093668,"do 24 lat","Zachodniopomorskie","KOSZALIŃSKI",5,"2009","7"
"mężczyzna",0.857764798162516,"do 24 lat","Zachodniopomorskie","KOSZALIŃSKI",28,"2009","7"
"kobieta",0.588550543589865,"do 24 lat","Zachodniopomorskie","KOSZALIŃSKI",9,"2009","7"
